Lee J Alston;0
Raoul Bott;49
Steven Pinker;41422
Harry Nyquist;256
Jill C. Pipher;0
Simeon Burt Wolbach;0
Trygve Haavelmo;54
Dwayne Benjamin;2
Hans G. Dehmelt;0
Fabiola Gianotti;1809
Marc A. Kastner;5
Robert Shiller;0
George D. Snell;0
Arthur Amos Noyes;13
Isaac Trachtenberg;2
Hubert Chanson;41
Cristian Sorin Calude;0
Oleksiy Onyschenko;1
Elimar Klebs;4
Shlomo Sawilowsky;8
A. M. Harun-ar-Rashid;12
Herbert Giersch;0
George Hilton;453
Sanjoy K. Mitter;20
Andrew Huxley;113
Anthony Arie Hyman;0
Ariel Fernandez;554
Leonora Bilger;0
Leonid Anatolievich Levin;0
Reynold C. Fuson;0
Arthur Moritz Schoenflies;4
George Klir;23
Hermann Gummel;4
Mike Develin;3
Rudolph Schoenheimer;14
William James Mayo;84
Ronald Baecker;2
Andrew J Richards;1
Edward Albert Feigenbaum;4
Octavio Novaro;9
Hendrik Wade Bode;71
Mancur Olson;249
Ernest Thomas Sinton Walton;0
Kimoon Kim;0
Charles Duncan Michener;36
John Clarence Karcher;0
Shoshana Kamin;0
Alfred Romer;23
Walter Zinn;5
Bill Joy;616
David Christian;28637
Stephen Philip Jackson;0
John Boyd Orr;0
Henry Dakin;0
Walter A. Bell;4
Andries Teeuw;1
Tomas Batuecas;0
Sir John Carew Eccles;0
Allen P. Wikgren;0
Hunter B. Shirley;5
Philippe Aghion;59
David Dahlin;5
Helmut Schreyer;0
Hideki Yukawa;363
Philip Stieg;11
Thomas R. Odhiambo;9
Kai Lai Chung;0
Jakob Klaesi;0
Geerat J. Vermeij;42
Ernest Cadman Colwell;0
William Browder;3
Otto Loewi;103
Leon M. Lederman;1023
Tom N Cornsweet;0
Jan Willem Nienhuys;2
Vincent Ellis McKelvey;1
Nikolay Nikolaevich Semenov;0
Cecil Arnold Beevers;1
Darrell A. Posey;26
Henry Augustus Pilsbry;0
Mohamed Ghonim;1
David Morrison;1680
Jerome Karle;0
John N. Belkin;0
Leon Cooper;117
Barbara Grunes;9
Suresh Rattan;66
Irving Segal;5
Marco Amabili;8
Susan Anderson;569
Stephan W. Koch;2
Sir Paul M. Nurse;0
Hermann Struve;0
Denis Gabor;0
Paul Doughty Bartlett;6
Otto Schmidt;67
Edward C. Prescott;119
Peter Mansfield;88
George De Hevesy;0
Walter O. Snelling;20
James Maynard;9
Arthur John Evans;0
Emad Abdullah Ayasrah;0
Frank B. McDonald;8
Reginald Sayre;1
John Guckenheimer;34
Ramachandra S. Hosmane;17
Celso Furtado;2158
Theodore Lyman;10
Dana Ulery;8
Charles A. Long;0
Peter Drysdale;22
Phillip Griffiths;16
Carl Hart;1107
Frederick Reines;60
Richard Lewontin;305
Michael C. Jensen;5
Edward H. Schafer;6
Neil J. Gunther;14
Sir Charles Scott Sherrington;0
William Alonso;13
Andrzej Mostowski;6
Richard A. Cash;65
Waheed Qureshi;26
William Klemperer;8
Hamilton O. Smith;59
Dmitri Ivanenko;25
Arnold Harberger;42
James G. Mitchell;16
Ali Progri;15
Costas Lapavitsas;943
Winifred Mary Curtis;0
Friedrich Solmsen;2
Jacques Deny;7
Kotaro Suzumura;19
Alice Hamilton;74
Arthur Jeffrey Dempster;12
Barbara McClintock;827
Alexei Starobinsky;13
Robert R. Squires;0
Emil Theodor Kocher;93
Luther P. Eisenhart;3
Colin Thain;5
Rahul Pandharipande;18
Ursula McConnel;3
Sylvester James Gates;2015
Frederick Mosteller;11
Bernhard Schrader;0
Henry F. III Schaefer;0
Eric Allin Cornell;175
David Eagleman;124736
Robert R. Coveyou;0
Vinod Behari Johri;0
Hans Schwerdtfeger;1
Jean-Michel Coron;19
Wilhelm Blaschke;9
Joop Hox;4
David Morris Lee;0
Basil Briggs;0
Ferdinand von Lindemann;2
Ferguson Rodger;1
Elizabeth Blackburn;718
Gilbert Jerome Perlow;2
Naranjan Dhalla;31
Don G. Despain;1
Kevin Henke;3
Logan Wright;204
Charles F. Wagner;9
Michael S. Brown;0
Percy Viosca;1
Ivar Jacobson;84
John Hammersley;2
Alexander Oliver Rankine;0
Theodore Postol;52
Peter Ziegler;12
George Redmayne Murray;5
Jihn Eui Kim;0
John Zachary Young;13
Paul Scherrer;26
Owen Willans Richardson;52
Ilya Prigogine;963
Gordon Morgan Holmes;4
Monica Wilson;8088
John F. Nash Jr.;0
Samuel Wendell Williston;16
Homi Jehangir Bhabha;480
Konrad Bloch;0
Yaakov Nahmias;0
Irwin I. Shapiro;18
Rudolph Pariser;1
Mayer Zald;4
John Aaron;212
Govindarajan Padmanaban;17
Eugenia del Pino;0
Youyou Tu;0
George E. Smith;93
Cyrus Derman;1
Ian A. Young;0
S. Srikanta Sastri;0
Robert Mundell;244
Freeman John Dyson;19
Walter Boron;39
Michael James Steuart Dewar;0
Ronald T. Raines;6
Ivan Cherednik;5
Carlos A. Végh;0
Haldan Keffer Hartline;5
Narinder Singh Kapany;393
Roald Hoffmann;375
Edgar Alexander Mearns;5
Jerry Mahlman;0
Paul J. Flory;0
Brian David Josephson;0
Ruth Frances Bishop;0
Paul E. Olsen;23
Percy Williams Bridgman;70
Harry George Drickamer;4
Alwin Mittasch;1
Herbert S. Green;2
Andrej Bauer;2
Walter Heitler;61
Jim Moore;99
Robert B. Wilson;5
T. V. Ramakrishnan;63
Giorgio Parisi;24
Muzafer Sherif;113
Derrick Henry Lehmer;20
Montgomery McFate;6
Karnati Lingaiah;12
Anand Mohan;39
Michael Lynch;12033
Elias James Corey;273
Bong-kiun Kaang;0
James Hal Cone;539
Juris Upatnieks;4
John Ulric Nef;3
James Joseph Heckman;0
D. Kent Morest;1
Renato Dulbecco;306
Josef Mattauch;1
Avelino Corma;0
Edwin Grant Conklin;0
Niko Tinbergen;0
Peter Samson;57
Johannes Diderik van der Waals;329
Taeghwan Hyeon;19
J. Gordon Melton;55
Gerald Hurst;6
Christian Koeberl;11
Phillip L. Pearl;3
Francesco Severi;11
Ryuta Kawashima;229
Victor Franz Hess;0
Eric Fawcett;4
Sir Frank Macfarlane Burnet;0
Rafael L. Bras;8
Sarasi Kumar Saraswati;5
Sam Higginbottom;16
Robert Coleman Richardson;42
Norman McAlister Gregg;0
Somak Raychaudhury;53
Paul Alivisatos;49
Jane Shelby Richardson;0
Olin Sewall Jr. Pettingill;0
Jerome Vinograd;1
Felix Jacoby;8
Weldon B Gibson;0
Howard Nusbaum;0
Richard A. Easterlin;8
Florence Augusta Merriam Bailey;30
Simon Segars;7
Hung Dang Nguyen;52
George Constantinides;7
Nancy Andrews;462
David Bell;23958
Edward Trifonov;6
Robert Eisner;1
Robert H. Morris;0
Donald G. Truhlar;0
Bertrand Halperin;18
John Cornforth;14
Walter Eric Spear;1
Peter J. Denning;147
F. Sherwood Rowland;0
Albert O. Hirschman;292
Alan R. Moller;0
Jess Benhabib;1
Paul Langevin;100
Jerome I. Friedman;0
William Nye;1
Kevin J. Tracey;25
Tom Kilburn;15
Evgeny Paton;5
Pieter Moree;4
Leo Esaki;209
Ciprian Manolescu;145
K. Ananda Rau;0
Georgij Kert;0
Ian Morison;13
Wilfred G. Lambert;9
Harold Hotelling;56
Richard Bentall;87
Simion Stoilow;17
M. Postman;0
Robert Endre Tarjan;16
Nathan Marcuvitz;3
Rosie Collie Laybourne;0
Robert W Boyd;0
James Mirrlees;61
Karl Kordesch;3
Leonard Salomon Ornstein;1
Joseph Henry Keenan;4
Nicholas Higham;8
Tinus Tels;0
Denis Sargan;3
H. Pierre Noyes;5
Brigid Hogan;2
Madjid Samii;0
Leonard Herzenberg;19
John C. Sheehan;2
Gerard De Geer;2
Louis J. Ignarro;0
T. C. Schneirla;2
Horace Byers;0
Fredrik Georg Gade;1
Marty Golubitsky;1
Georges J.F. Köhler;0
Serguei Mikhailovich Pershin;0
Harvey Lodish;121
Melvin Ember;5
Archibald Huntsman;0
Carl Bosch;100
James McClelland;23
Wolfgang F. Danspeckgruber;13
Joseph Logsdon;358
Diane E. Meier;15
William Henry Anderson;0
Charles P. Thacker;131
Howard P. Boyd;19
Noriaki Kano;36
William Thurston;232
Bruno De Finetti;0
Jack Steinberger;58
Alexander Arkadyevich Migdal;3
Graham Bell;1130
Kees van der Pijl;64
Jacques Mairesse;5
Fernando Vianello;2
Jesse Francis McClendon;4
Frank Archibald Sinclair Turk;0
Krystyna Kuperberg;4
Matthew Sands;41
Robert Schatten;2
Franklin M. Fisher;11
Tomasz Dietl;0
Bryan Gaensler;27
Henri Darmon;4
Henry Paul Hansen;4
Joseph Smagorinsky;7
Jesse Ehrenfeld;24
Torsten N. Wiesel;0
Roderick Mackinnon;0
Anwar Nasim;61
Willem Abraham Wythoff;0
Elizabeth Lee Hazen;40
Jacobus Cornelius Kapteyn;0
Georg Zundel;2
Raymond P. Ahlquist;1
Yukihiro Ozaki;0
Raphael M. Robinson;3
Vladimir Ivanovich Smirnov;6
Hee-Sup Shin;4
Stanislav Grof;11385
Felix Berezin;1
Robert Hofstadter;103
Philipp Eduard Anton von Lenard;0
Henry Way Kendall;31
John Warnock;238
Luigi Ambrosio;866
Marie Maynard Daly;38
Douglas Robert Stinson;0
David Weitz;0
Saul Griffith;398
Ledyard Tucker;0
Endre Dudich;0
Ralph Vary Chamberlin;2
Herbert Robbins;98
Aron Kuppermann;5
Jean Hanson;1
Vito Volterra;77
Don Patinkin;21
Leo Beranek;206
James W. Cannon;1
Phil Jones;1608081
Scott Shenker;31
William Lofland Dudley;0
Manson Benedict;8
John C. Polanyi;0
Regina E. Dugan;433
Arthur T. Ippen;0
James Durbin;200279
Nicolas Grandjean;0
Alan D'Andrea;0
David Bates;58
Tahir Hussain;123
Edward Mann Langley;0
P. Leonard Guarente;0
Matthew T. Mason;5
Josef Zemann;0
Paul Davidson;41
John Argyris;11
Marvin Lee Minsky;17
David Peter Stroh;0
Roy A. Periana;3
Kenneth Sokoloff;2
Judith G. Voet;25
Lev Andreyevich Shelyuzhko;0
Dean Conant Worcester;45
Ada Florence Remfry Hitchins;0
Ann Fienup-Riordan;19
Jerome J. Workman;0
Vladimir Markovich Entov;4
Luis E. Miramontes;31
M. Stanley Livingston;0
Richard E. Stearns;2
Antonio Caetano de Abreu Freire Egas Moniz;0
Zhores I. Alferov;2
Grigory Margulis;1
Max Planck;7945
Ajai R. Singh;0
Arpad Alexander Vass;0
Esther Boise Van Deman;7
John Benedetto;39
Vela Velupillai;10
Graham Robert Allan;0
William Astbury;46
Tae-won Noh;0
Gilles Pisier;2
Ralph Fox;4
Jack Drummond;19
Christian de Duve;67
Henry M. Fales;2
Ralph E. Gomory;16
Robert Lawson Vaught;5
John Howard Northrop;21
Elaine Pagels;3200
Michael Schroeder;1333
Denis Collins;13
Adolf Piltz;3
Howard Martin Temin;32
H. Jeff Kimble;9
Gertrude B. Elion;208
Henry H. Janeway;0
Arati Prabhakar;127
R. Gordon Wasson;473
Robert Kraft;8273
Mehdi Ghalibafian;1640
Thomas J. Sargent;364
Alice Middleton Boring;1
Charles Geschke;87
Subhasish Dey;49
Caldwell Esselstyn;1367
Arthur Jensen;6375
Gordon Allport;654
Frank Sprague;0
Aaron Klug;36
Fernand Holweck;0
Jacob L. Mey;6
John William Scott Cassels;3
Peter Hilton;24
Joseph White;2035
Arthur Lyon Bowley;3
Louis Alan Hazeltine;8
Prof. Kotcherlakota Rangadhama Rao;0
Matilda Knowles;0
Fulvio Melia;24
Arthur Francis Buddington;3
Lee Losee Davenport;0
Alfred Tarski;925
Izaly Zemtsovsky;1
Michiel Van Der Klis;0
François Englert;0
Douglas Youvan;20
Lawrence Whitaker Morley;0
Herbert Wilhelmy;0
Michael Hart;3055
Rahman Syed;11
Hans Buchdahl;0
Judah Folkman;97
William Hammon;6
Henry Kandrup;8
Leonard Rotherham;0
Ingrid Semmingsen;3
Spencer Bloch;11
Daniel C. Tsui;30
P. K. Kelkar;53
George Karreman;4
Jules A. Hoffmann;135
Ruth Behar;268
K. R. Parthasarathy;0
Otto Wichterle;196
Marie Emilie Snethlage;0
Dr. Miodrag Radulovacki;0
Florence R. Sabin;12
Fred Meissner;7
Kofler Eduard;0
William Parry Murphy;0
Muhammad Yar Khuhawar;35
John Franklin Enders;43
Dorret Boomsma;6
Maria Spiropulu;352
Arnold B. Grobman;0
Horst Feistel;10
Jacobus Henricus van 't Hoff;0
Robert Geoffrey Edwards;0
David Arthur Winter;1
Bernard Lightman;1
Yakov Eliashberg;24
Vero Copner Wynne-Edwards;0
Morris Hansen;0
Barbara Bergmann;24
Michael P. Taylor;13
Martin David Brasier;1
Emily Willingham;3
Charles Alfred Coulson;0
Ciprian Foias;17
David M. Lee;28
Roy Sambles;20
John McCraw;0
Il´ja Mikhailovich Frank;0
Maurice Hugh Frederick Wilkins;0
Walter Brenner;2
Danielle Fong;304
Nikolai Chebotaryov;1
Homi Nusserwanji Sethna;0
John D. Barrow;449
Bill Mollison;8069
Robert Gore;4
Rudolf Arnheim;606
Richard Brauer;7
Erik Demaine;1617
Arthur T. Benjamin;1482
Peter Finke;16
Oswald Lange;1
Salimuzzaman Siddiqui;222
Alexander Dounce;0
Arieh Warshel;122
Elizabeth Colson;2
Craig C. Mello;0
Samuel Flagg Bemis;1
Hans Euler-Chelpin;0
George Whipple;5146
Fritz Haber;284
Edmond H. Fischer;29
Joseph H. Silverman;6
James Cullen Martin;0
Martin Deutsch;4
Kenneth Scott Latourette;40
Richard H. Thaler;25
Daniel M. Popper;3
Yigong Shi;0
Richard Adolf Zsigmondy;20
Alfred G. Knudson;5
Jayantha Kelegama;6
Leslie Fox;7
Yves Fortier;0
Henry Kitchener;0
Paul Olum;3
Roy Chisholm;0
Sunil Verma;244
Philipp Koehn;9
Wilhelm Ostwald;107
Piero Sraffa;244
Zeresenay Alemseged;369
Bruce Alberts;879
George H. Heilmeier;23
Christopher Roy Monroe;0
Edward Oakley Thorp;0
Vernon L. Smith;391
Dorothy Ferebee;0
Myrtelle Canavan;7
Veniamin Kagan;3
Peter Mazur;3
Carl Ferdinand Cori;29
Richard E. Smalley;0
Robert Walter Johnson;12
James Bassham;4
David Green;1994
Phil Zuckerman;243
Artie P. Hatzes;7
Roger Revelle;105
Marshall Kay;3
Richard Brent;2
Walter H. Schottky;70
Ewan Birney;32
Rolf Dahlgren;0
John Stewart Bell;268
Serge Haroche;473
William Wright Smith;0
Konstantin Novoselov;367
Stephen Benton;5
Alan Jay Heeger;0
Charlotte Moore Sitterly;14
Herbert A. Hauptman;3
Jonathan L. Halperin;4
Michael Paul Fourman;0
James M. Buchanan Jr.;0
Richard E. Taylor;5
George J. Stigler;44
Andrei Shleifer;136
Milton S. Plesset;2
Tekena Tamuno;54
John E. Walker;13
Leslie D. Gottlieb;0
Blaine A. Price;0
Eslanda Goode Robeson;134
Raj Kumar Pathria;0
William Glasser;1956
Henry Barnett;2
Gregorio Baró;0
Coching Chu;25
David Franklin;627
George Whitehead;4
Pieter Mosterman;31
Nagendra Kumar Singh;149
Joseph S. Fruton;0
Bert Vaux;55
E. Roy Weintraub;5
Julian Coolidge;8
Frank Hahn;24
William Martin;2029
Gene Sharp;5468
Amitava Raychaudhuri;107
Donald L. Morton;0
Mikhail Mikhaivich Shultz;0
Robert W. Bower;3
H.S.M. Coxeter;0
Douglas Dean Osheroff;0
Harry Lange;100
Gardner Lindzey;0
Sanford Alexander Moss;1
Charlotte Erickson;9
M. Qasim Jan;193
Frits Zernike;3
John G. Stoessinger;78
Fred Bentley;0
Charles Leblond;0
Elwood Moore;0
Robert Schmieder;3
Michael A. Barry;20
George Casella;0
Raymond St. Leger;10
C. R. Rao;347
Carl H. Eigenmann;5
Burton Richter;27
Carl David Anderson;115
Maurice Rabb Jr.;0
Marcel Roche;3
Andrey Kapitsa;6
David Knox Barton;4
Dana Shires;2
David Mermin;34
Suzan Rose Benedict;1
Hermann Joseph Muller;69
Torahiko Terada;69
Marian Wenzel;0
Erich Hintzsche;0
Frederick Seitz;7
Leonard Susskind;12770
William N. Schoenfeld;13
Cornelius Rhoads;0
Thomas Huckle Weller;27
Stanley B. Prusiner;156
Paul D. Boyer;45
Seyamak R. Payek;5
Fushih Pan;15
Charles Tilly;337
Francis Low;0
Andrei Knyazev;0
Rupert E Billingham;0
Edward Lawrie Tatum;31
Kelly D. Brownell;92
Robert Plomin;59
Nobutaka Hirokawa;1
Rufus Carrollton Harris;5
Harry Hess;919
Sir Harold W. Kroto;6
Paul Newman;102711
Karl Barry Sharpless;44
David Henriques Valentine;2
Alexander van Oudenaarden;17
Gary Seitz;2
Peter W. Shor;0
Vincenzo Di Benedetto;1
Abel Nicodemus;0
Drew Fudenberg;8
Shosaku Numa;1
Liviu Librescu;206
Jack Schwartz;130
James Watson Cronin;0
Aldo Andreotti;1
Edward G. Begle;3
Alfred Vaino Aho;1
Edith Anne Stoney;2
Joseph L. Doob;31
William F. Durand;11
Albert Kewene;4
Richard Scheller;7
Rossana Reguillo;415
Friedrich Hirzebruch;16
Walther Bothe;104
Marion C. Thurnauer;1
Isadore Singer;32
Gian Nicola Babini;0
Lesley Sibner;6
Julian B. Rotter;0
John Dryzek;21
Edward Hubert Linfoot;0
Richard G. Hovannisian;123
Victor Goldschmidt;35
Christopher Kelk Ingold;5
Marc Kirschner;44
Robert Williams;13106
Miguel Ondetti;2
Otto Heinrich Warburg;951
William A. Bradfield;11
Piotr Sztompka;178
Pedro G. Ferreira;5
Allan Mackintosh;3
Ray Hyman;166
Waldo Rudolph Wedel;1
James Murdoch Austin;19
Friedrich Katz;174
Gaston Julia;122
Wengyik Yeong;0
Henry Shoemaker Conard;3
Elizabeth H. Blackburn;0
Leo Brewer;2
Maressa Orzack;21
Hermann Hauser;11
Michael L. Littman;16
Helen Dinerman;1
Kai A. Konrad;7
Allan V. Cox;0
George Szekeres;15
David Levering Lewis;84
Dimitri Bertsekas;77
William Maddock Bayliss;0
John B. Taylor;143
Marek Gazdzicki;63
NAMAN Ambalal Sarabhai;0
Ch. Mohan Rao;26
Robert Solow;773
Andrey Korolev;2
Boris Struminsky;0
Wilhelm Cauer;17
Sir John E. Walker;0
Mu Guoguang;1
Ralph L. Brinster;9
Rudolf Leuckart;15
Roman Ivanovich Personov;0
Elwyn Berlekamp;52
Helmut Hasse;2
Gilbert F. White;2
Frank Adams;22
Berta Karlik;122
Theodore H. Geballe;2
Giovanni Vailati;6
Robert Adler;284
Kenneth G. Wilson;52
Ole Kleppa;0
Ryoji Noyori;0
Peter T. Wolczanski;5
Grenville Turner;0
George Chapline;0
Sandra M. Faber;1
David Shoenberg;7
Maurice Ewing;33
Aaron Marcus;28
Tasuku Honjo;2
Percy Gilchrist;0
Margaret Dauler Wilson;2
Alberto Bressan;9
Henry Gee;200
Charles Robert Richet;0
Donald Thomson;25
Tony Hey;43
Arend Heyting;16
Carolyn Porco;12696
Hendrik Lenstra;8
Edgar H. Schein;1523
Richard Lynn;254
Stefano Zamagni;193
Harold Max Rosenberg;3
Hans-Egon Richert;3
Philip Abelson;15
Elhanan Helpman;62
Martin Karplus;183
Robert Mond;484
Harry Thomas Gisborne;0
Dibyendu Nandi;32
Patrick Geddes;278
Alan G. MacDiarmid;0
George H. Hitchings;11
Brian Berry;108
A. Michael Spence;0
James Q. Wilson;155
George Francis FitzGerald;0
Herbert Stanley Allen;1
Joseph Bernstein;2
Peter Van De Kamp;0
Nikolay Mitrofanovich Krylov;4
Anton Dilger;3
Otto Struve;30
Florian Znaniecki;120
Daniel A. Foss;0
Kaushik Basu;1568
Walter Kidde;6
Mark S. Cohen;2
Antonio Ambrosetti;4
Finn E. Kydland;102
Rudolf Hoppe;2
George Porter;163
Harry Gordon Johnson;6
Wolfgang Paul;0
Andrzej Krzysztof Tarkowski;0
Ahatanhel Krymsky;8
Robert M. Solow;0
Kurt Fabri;1
John Job Crew Bradfield;4
Carl Harries;25
Andrew Briggs;5
Aizik Isaakovich Vol'pert;0
Abdul Gaffar Billoo;103
Wim Crusio;3
Emilio Gino Segrè;0
Edward Glaeser;397
Richard Rado;6
Joel Henry Hildebrand;10
Vladimir Voevodsky;94
Rolf Huisgen;694
Thomas Gerard Gallagher;17
Susan Lindquist;47
Patricia Goldman-Rakic;28
Maximilian Ruppert Franz von Frey;0
Silvan Tomkins;130
John Ellis;7329
Allan M. Cormack;0
Carolyn R. Bertozzi;85
Nicolae Popescu;14
Lene Hau;251
Isaac Henry Burkill;5
Jesse Richard Pitts;0
Gordon Tullock;138
Robert C. Richardson;0
Takashi Mukaibo;3
Anthony Cortese;13
Sumantra Ghoshal;134
John Axel Nannfeldt;5
Jean Yves Girard;0
Lane Mitchell;6
Chen Ning Franklin Yang;0
Frederick Grant Banting;0
Ernst Rexer;0
Hal Dixon;1
Robert Daniel Carmichael;4
Francis William Aston;64
Grigore Moisil;529
Russell Mittermeier;72
George E. P. Box;72
Hans Rosling;24425
Alfred Hershey;73
Leonard Mlodinow;5324
Norman Haworth;0
Andrew V. Schally;0
D. K. Ray-Chaudhuri;0
Sin-Itiro Tomonaga;196
John D. Anderson;299
Dmitry Shirkov;4
Gopalasamudram Narayana Iyer Ramachandran;19
Sergey V. Fomin;0
Olga Bondareva;3
Paul Biran;30
Adiele Afigbo;52
Saunders Mac Lane;106
Wheeler J. North;4
Amy B. Smith;90
Kollagunta Gopalaiyer Ramanathan;0
Abby Lillian Marlatt;3
V. Walfrid Ekman;0
Ronald C. Read;44
Richard R. Ernst;149
Paul A. Freund;3
Leland H. Hartwell;37
Tim Pedley;9
Oliver Smithies;205
Niels Nielsen;1316
Seamus Deane;148
Alfredo Capelli;5
Felix Otto;2
Evsey Domar;86
Konrad Lorenz;4831
Paul J. Crutzen;72
Brian K. Kobilka;0
George S. Hammond;0
Seth Henry Neddermeyer;0
William Robert Freudenburg;0
Ernst Ruska;104
Peter Wegner;48
Hubert Markl;0
Eli Franklin Burton;4
Mark Mahowald;7
S. R. Ramaswamy;296
Malcolm Longair;14
Walther Hermann Nernst;0
Augustin Banyaga;74
Mark Adler;4038
Henri Moissan;57
Leo James Rainwater;0
Bertram N. Brockhouse;0
Ralph Randles Stewart;2
Meredith Small;38
Leo Yaffe;1
Miltiadis Papanikolaou;4
Herbert C. Brown;23
Martin Steven Fridson;0
Michel Kervaire;0
Ed Seidel;7
Peter Moore;2804
Cheryl Praeger;4
Douglas Houghton Campbell;3
Barys Kit;20
Samuel E. Blum;1
Tingye Li;32
Henryk Samsonowicz;124
Alfred Rene Jean Paul Ubbelohde;0
Sam Treiman;6
Leon Mestel;1
Lionel Baron Robbins Robbins;0
Tod R. Lauer;1
John Johnson;501
Gerhart Jander;1
Italo Jose Dejter;4
Sergey Yablonsky;4
Mildred Allen;5
Carl-Gustaf Rossby;15
Moustapha Kassem;27
Reinhard Genzel;101
Yvonne Barr;1
Robert T Lackey;0
Alexander Frank Skutch;0
John Tasker Henderson;2
Har Gobind Khorana;452
Vladimir Martynenko;4
Penny Sackett;34
Arnold Klebs;5
Edward Eduard;0
Michael James Gaffey;3
Abhay Ashtekar;284
Robert Woodrow Wilson;210
Susanne Albers;5
Elias Porter;30
Igor Yegorov;1
William Jason Morgan;0
Stanislav Smirnov;86
Alexander Javakhishvili;1
Alessandra Kersevan;152
Judea Pearl;120
Alfred Barnard Basset;0
Ameyo Adadevoh;26
Severo Ochoa;532
Irving Gottesman;24
Andrew Wiles;2954
Jacob Bigeleisen;1
Jack Horner;3526
Robert Resnick;196
M. Susan Montgomery;1
Marshall W. Nirenberg;0
Taekjip Ha;2
Kurt Danziger;27
Joan A Steitz;0
Pierre Dangeard;1
Arthur J. Deikman;54
Mark Trodden;10
Sergei Winogradsky;77
Hossein Baharvand;14
Walter Noll;23
Moshe Y. Vardi;0
Howard Ensign Simmons;0
Daniel Kleppner;55
Michael Smith;21136
Indrani Bose;7
Helen Porter;6
Ruth Milne Hall;0
Donald H. Owings;2
Edward L. Kessel;3
Subrahmaniam Nagarajan;14
Jean-Marie Lehn;123
Asghar Aghamohammadi;7
Felix Bloch;200
Luigi Pasinetti;52
Bengt I. Samuelsson;0
danah boyd;536
G. Wayne Clough;52
Vincent D Blondel;0
Lucy Shapiro;5
Murray Barnson Emeneau;8
Joan S. Valentine;9
Sophia Hayden Bennett;46
James E. Bowman;17
William Thomas Councilman;0
Mario A. Rivas;24
Hoylande Denune Young;0
Rolf M. Zinkernagel;67
Charles Brenton Huggins;19
Timothy Naftali;57
Peter Van Nieuwenhuizen;0
Luther Emmett Holt;1
Dennis J. Snower;0
Pedram Khosronejad;32
Scott D. Sampson;335
Moonis Ahmar;48
Barton Zwiebach;271
Johannes Jisse Duistermaat;5
Thomas E. Anderson;348
Joseph T. Pardee;0
James Dewey Watson;113
Thomas Gold;1146504
Andrey Korotayev;59
Heinz Wolff;135
John R. Klauder;5
William Graham;73116
Adam Gazzaley;81
Stanton J. Peale;0
Martin Hairer;60
David Harbater;26
Gholam A. Peyman;113
Vasilii Sergeevich Vladimirov;1
Dale Boger;0
William Fogg Osgood;5
Stanley E. Trauth;0
George Weston;17
Perry A. Frey;0
C. P. Baron Snow Snow;0
Albert Adu Boahen;12
Jacob Soll;19
Gabriel 　Kron;0
Jean Davignon;2
Ian Gass;0
Rangachar Narayana Iyengar;17
Frank William Taussig;14
Frank Wilczek;753
Taruna Madan Gupta;74
Benjamin Zuckerman;1
Keith Nugent;5
Paul Julian;142
Earl W. Sutherland, Jr.;0
Obaid Siddiqi;48
Gianni Oliva;368
Linda Gottfredson;52
Philip J. Landrigan;15
David M. Ludlum;42
Martin Lewis Perl;71
Igor Kon;42
Ted Hill;235
Vincent Duvigneaud;0
Winslow Upton;0
Ernst Zinner;23
Lewis B. Stillwell;0
Florentina Mosora;14
John W. Miles;3
Jocelyn Bell Burnell;883
Francis Daniels Moore;0
William Henry Lang;0
Fuad Aleskerov;10
Arvind Varma;28
Theodore William Richards;45
Roy George Douglas Allen;1
Paul Bartsch;10
Ronald Harry Coase;0
David Gale;259
Bruno Touschek;6
Saul Perlmutter;635
Bernard Benjamin;14
Ares J. Rosakis;23
Philip Leder;4
Predhiman Kaw;0
Diederich Hinrichsen;0
Edward L. Morse;6
R. Palmer Beasley;0
George Turskey;0
Sultan Ahmed Ismail;143
Frederic Parke;0
John Robert Schrieffer;89
Clemens van Blitterswijk;20
Emmy Noether;1958
Werner Arber;73
Jorge Eduardo Wright;2
Brian Tierney;10
Stefan Marinov;57
Randy Pausch;40556
Arthur William Galston;0
Bernard Despagnat;0
Peter Keevash;1
Karl Gunnar Persson;0
Isabel Martin Lewis;14
Felix Weinberg;9
Katharine Jeanette Bush;0
Tom Van Flandern;190
Marc Feldmann;231
Steve Jones;4939
Johannes Walther;19
Sourav Chatterjee;75
Lyman Wynne;1
Grace Johnston Cuthbert Browne;0
Edward Rubenstein;0
Taksu Cheon;21
Joseph Mayo Pettit;4
Jakob Karol Parnas;0
William Beckner;0
Masao Kotani;1
J. H. C. Whitehead;26
Arthur Waldron;12
Alexander Boichuk;3
Tetsuro Matsuzawa;67
Kris Lane;335
Pavel Alekseyevich Cherenkov;0
Paul Marmet;7
Andrew Lang;742
Paul Henry Landis;0
Keith Holyoak;9
David Adler;182
Peter Freund;355
Friedrich August Johannes Loeffler;0
Ermis Segatti;219
Ernst Otto Fischer;17
Swapan Chattopadhyay;11
John Imbrie;10
James Duesenberry;2
Vadym Movsesovich Adamyan;0
Alan J. Perlis;34
Chandra Wickramasinghe;285
Einar Hille;0
Emmanuel A. Gonzalez;1
Vijender Kumar;41465
Albert W. Tucker;24
Roel Vertegaal;7
Walter Curran Mendenhall;1
Christopher A. Sims;187
Rajeev Kumar Varshney;201
Karl Schwarzschild;999
Andrei Yuryevich Okounkov;0
Tim Bollerslev;23
Andrew Gleason;24
Stanford Moore;1
Shuji Nakamura;277
